id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type
4150972,"1 BDRM APT, 15 MINS FROM MANHATTAN",21535262,Cecilia,Queens,Ridgewood,Entire home/apt
4152752,Location is Everything. And Quiet Too!,21546973,Niko,Manhattan,Hell's Kitchen,Private room
4154009,Luxury One Bedroom View on CP,17477908,Mat,Manhattan,Upper West Side,Entire home/apt
4155012,true 1 BR in prime east village,21560088,Sarah,Manhattan,East Village,Entire home/apt
4155099,Large Group Friendly Rental,11948817,Leslie,Brooklyn,Canarsie,Entire home/apt
4156015,Cozy East River 1 bed/1 bath,21565088,ZVIPCO  LLC (Robert),Manhattan,East Harlem,Entire home/apt
4157064,16' x 11' Furnished BR with Balcony,3563,Arnie,Brooklyn,Sunset Park,Private room
4157451,Bedroom in Manhattan - Prime Location,9432174,Daniel,Manhattan,Upper East Side,Private room
4158078,Private room in Loft,19139700,Tanya,Queens,Ridgewood,Private room
4160934,Luxury Private 2 Beds nr C/3 Subways,17462748,Steven,Brooklyn,Crown Heights,Private room
4161127,An Open and Peaceful Space Great for Families,6580488,Sandy,Brooklyn,Windsor Terrace,Entire home/apt
4162292,Charming Full 1BR Apt w/Backyard,21601222,Joan,Brooklyn,Flatbush,Entire home/apt
4162519,Happy cozy Manchi GUEST ROOM,1267556,Mari J,Brooklyn,Flatbush,Shared room
4163020,Gorgeous UWS apt with OWN full bath,6897051,Corey,Manhattan,Upper West Side,Private room
4163710,Cozy private room in beautiful apt ,21609476,Beatrice,Brooklyn,Midwood,Private room
4163742,Lovely 1BR in Ft. Greene,17451048,Ritchie,Brooklyn,Fort Greene,Entire home/apt
4163781,Sun Soaked & Cozy PR Williamsburg,1401835,Danielle,Brooklyn,Williamsburg,Private room
4163804,Classic UWS 1 Bed in Doorman Bldg,15573381,Lindsay,Manhattan,Upper West Side,Entire home/apt
4165278,HUGE Room in an AMAZING Location!,4403262,Adam,Manhattan,Lower East Side,Private room
4168660,Northside Williamsburg Private Bdrm,20979241,Amy,Brooklyn,Williamsburg,Private room
4168812,PRIVATE 1BR APT: Free WIFI & DIRECT TV,5243122,R,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4169094,"Room in 2br apt Location by N,W,M60bus,Beer Garden",21634948,Monika,Queens,Ditmars Steinway,Private room
4169840,Trendy Bushwick neighborhood,9452830,David,Brooklyn,Bushwick,Private room
4170460,#1 Superhost Special Offer in NYC!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,Private room
4170796,MODERN AND COZY FLAT w/ BACKYARD,733543,Monica,Manhattan,Harlem,Entire home/apt
4171272,"Clean, Bright 1BD in Bushwick!",21645208,Grace,Brooklyn,Bushwick,Entire home/apt
4171406,Private room in artist's loft!,6032480,Anna,Brooklyn,Williamsburg,Private room
4171692,Luxe New Queen Br near Subways,17462748,Steven,Brooklyn,Crown Heights,Private room
4172633,Cozy one bedroom apt at the center of Astoria,21652004,June,Queens,Astoria,Entire home/apt
4172947,Your Own 2-Bd ~ Comfortable and Unique ~ Bed-Stuy,21653460,Zoya,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4173751,Lovely Apartment in Harlem West,9197440,Ana,Manhattan,Harlem,Entire home/apt
4174115,Spacious Soho Loft,5739699,Rosemary,Manhattan,SoHo,Entire home/apt
4174286,Bushwick BR/Private Bathroom,21660125,Chris,Brooklyn,Bushwick,Private room
4174847,Quiet bedroom in a waste free household,21663531,Dana,Queens,Ridgewood,Private room
4178152,"Modern Private Entrance Bedroom, Nr A/C Subways",17462748,Steven,Brooklyn,Crown Heights,Private room
4178851,Lofty Living: Heart of Williamsburg,21680683,Jenny,Brooklyn,Williamsburg,Entire home/apt
4179420,Cozy victorian peace of mind ,21682640,Clarise,Brooklyn,Flatbush,Private room
4180643,luxury one bedroom apt in prime LES location,21688467,Avril,Manhattan,Lower East Side,Entire home/apt
4181598,"HUGE 1BD, RENOVATED, TIME SQUARE !!",1475015,Mike,Manhattan,Hell's Kitchen,Entire home/apt
4182262,BedStuy Brooklyn Charm Awaits U - 3BR Apt,18049970,Lou,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4182568,WilliamsburgBrooklynPrivateBedroom,3267848,June,Brooklyn,Williamsburg,Private room
4183424,Charming West Village 1 bdrm,9405848,Susie,Manhattan,West Village,Entire home/apt
4183664,Cozy Room for 1,21705739,Maha,Brooklyn,Crown Heights,Private room
4183801,"Colorful apt, 25 mins to Manhattan",21706654,Katerina,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4183989,SPRING in the City!! Zen-Style Tranquil Bedroom,919218,,Manhattan,Harlem,Private room
4187387,Beautiful Studio in posh Upper East,20289059,Cristina,Manhattan,Upper East Side,Entire home/apt
4187653,Great Deal.,12360407,Firas,Brooklyn,Bay Ridge,Private room
4187747,UPPER EAST Landmark Blding:Walk to Central Park,5309160,Elizabeth And Roberto,Manhattan,Upper East Side,Entire home/apt
4188351,"Cozy, charming private apt in Brooklyn",610819,Brian,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4188807,Spacious Bedroom in a Brooklyn House,4152484,Oates + Bill,Brooklyn,Prospect-Lefferts Gardens,Private room
4189428,Gorgeous Park Slope Space & Light,21734605,Jenn,Brooklyn,Park Slope,Entire home/apt
4190301,Cool room while I'm away!,21739563,Redding,Brooklyn,Bedford-Stuyvesant,Private room
4191257,Spacious 2 story Apt in Midtown!!,17106992,Alejandro,Manhattan,Murray Hill,Entire home/apt
4192400,Private+Cozy Room w/ Superhost ($0 Cleaning Fee)!,21751476,Grace,Brooklyn,Bushwick,Private room
4194010,Idealistic Inwood,21759005,Alaina,Manhattan,Inwood,Entire home/apt
4194494,Unique Full-Floor 2br/2bath in the Heart of SoHo,10367443,J,Manhattan,SoHo,Entire home/apt
4195677,Clean private room in safe area near Manhattan,191324,Keith,Queens,Sunnyside,Private room
4196039,Artist's Studio Apartment,21768291,Jo,Brooklyn,Greenpoint,Entire home/apt
4197760,Stylish 1 BedRoom very quiet Upper East Side Apt!,21777274,Kelly,Manhattan,Upper East Side,Entire home/apt
4198391,"Manhattan 1-Bedroom, East Village",7805184,Valeria,Manhattan,East Village,Entire home/apt
4198695,Large and furnished,21782731,Marley,Brooklyn,Midwood,Private room
4199411,Greenwich Village Living!,21787420,Mo,Manhattan,East Village,Entire home/apt
4199782,Park Slope's - Pied à Terre (1-Bedroom Apt),21789707,Alexandre,Brooklyn,South Slope,Entire home/apt
4201905,Sunny 1 Bedroom -Financial District,4738242,Meghna,Manhattan,Financial District,Entire home/apt
4203460,1 Br Near Empire State Building,12419083,Andre,Manhattan,Kips Bay,Entire home/apt
4204083,The White House,21811394,Hazel,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4204302,Prime W. Village location 1 bdrm,17550546,Genevieve,Manhattan,Greenwich Village,Entire home/apt
4204988,Charming Soho One Bedroom + Loft,1162642,Emily,Manhattan,NoHo,Entire home/apt
4205232,Private Room in Brooklyn,6468894,Cherng-Mao,Brooklyn,Williamsburg,Private room
4205816,Spacious  South Slope apartment,20312973,Diana,Brooklyn,Sunset Park,Entire home/apt
4206034,Clean and Huge Studio in Safe Area,18382740,Takao & Aiko,Staten Island,Tompkinsville,Entire home/apt
4206087,Spacious Artist's Studio,2423107,Brad,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
4208547,Sweet Luxe Bed w/Private Backyard,17462748,Steven,Brooklyn,Crown Heights,Private room
4209106,Bright Private Apartment w/ Manhattan Views,4218058,Jessica,Brooklyn,Fort Greene,Entire home/apt
4209595,,20700823,Jesse,Manhattan,Greenwich Village,Entire home/apt
4211276,"Beautiful, Spacious Brooklyn Home ",21064917,Alissa,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt
4211510,Simple Astoria Room 20minToManhattan,1172202,Funda,Queens,Ditmars Steinway,Private room
4215595,LowerEastSide apt share shortterm 3,7549,Ben,Manhattan,Lower East Side,Shared room
4216183,Cozy and Vibey Apt in Williamsburg,14565233,Gabriela,Brooklyn,Williamsburg,Entire home/apt
4216435,Cozy hideaway,1361993,Daniel,Bronx,Kingsbridge,Entire home/apt
4216745,Sunlit Private Room / Spacious Pre-War Apartment,21881605,Julie,Brooklyn,Crown Heights,Private room
4216774,Stay in the heart of Williamsburg!,15243531,Amanda,Brooklyn,Williamsburg,Entire home/apt
4216813,Penthouse w/Terrace Williamsburg,9904977,Matt,Brooklyn,Greenpoint,Entire home/apt
4217268,1 Bedroom Apartment in Washington Heights - Summer,21886798,Robert,Manhattan,Washington Heights,Entire home/apt
4217758,Beautiful Apartment in Bushwick/Ridgewood,10618980,Lumin And Hendrik,Queens,Ridgewood,Entire home/apt
4218034,Urban Jungle Garden Duplex,6841194,Eric,Brooklyn,Bedford-Stuyvesant,Entire home/apt
4218067,Central One Bedroom Manhattan Apt,20448670,Crystal,Manhattan,Harlem,Entire home/apt
4218098,"Sunny, small apartment near Central Park-Columbia",21892444,Francesca,Manhattan,Harlem,Entire home/apt
4218129,Special OFFER on Airbnb NYC Room!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,Private room
4219851,"Bushwick Brooklyn NYC Apt, with LG kitchen & yard!",21902316,Amy,Brooklyn,Bushwick,Entire home/apt
4220151,"Clean/Quiet Apt, Great Location, with washer/dryer",21903562,David,Manhattan,Chelsea,Entire home/apt
4221999,Spacious & Bright: 1 BR Midtown!,20335235,Stephen,Manhattan,Midtown,Entire home/apt
4224091,Brooklyn - Boerum Hill Beauty,21921207,Nick,Brooklyn,Boerum Hill,Entire home/apt
4225569,Lovely Astoria Studio-close to NYC!,21929547,Orinda,Queens,Astoria,Entire home/apt
4225745,Cute Studio in Trendy Neighborhood,21930475,Whitney,Brooklyn,Clinton Hill,Entire home/apt
4226098,W. 80's Central Park 3 Blocks Walk,21930989,Mark,Manhattan,Upper West Side,Private room
4226269,Private 1 bedroom in Williamsburg,20112613,Simone,Brooklyn,Williamsburg,Entire home/apt
4226535,Bright Top Floor Apartment In The Heart Of BK,14543419,Juli,Brooklyn,Crown Heights,Entire home/apt
4227018,Amazing View in East Williamsburg ,21937306,William,Brooklyn,Williamsburg,Shared room
4227141,Cozy Bedroom,21938126,Reenie,Brooklyn,Bedford-Stuyvesant,Private room
4227161,New York I Love You 7 Bedrooms,20318233,Nirit (Nina),Brooklyn,Bedford-Stuyvesant,Entire home/apt
4227207,Park Slope perfectly renovated 1BR+,21938678,Christophe,Brooklyn,South Slope,Entire home/apt
4227499,Cozy Home w/Private Garden&Hot Tub!,2811458,Brandon,Manhattan,Chelsea,Entire home/apt
4227554,"Big 2BR, just minutes to Manhattan!",21941065,David,Queens,Woodside,Entire home/apt
4232255,Super Clean Newly Furnished in Prime Bay Ridge,21962039,Beatriz,Brooklyn,Bay Ridge,Private room
4232356,Studio Apartment ,9368118,Peter,Manhattan,Upper East Side,Entire home/apt
4232865,Beautiful Oasis,21964818,Anita,Manhattan,Upper West Side,Entire home/apt
4233025,Huge Loft in Brooklyn 15 mins from Manhattan,651771,Cristina,Brooklyn,Williamsburg,Entire home/apt
4233705,looking for someone to stay 12days,11243583,Joseph,Manhattan,Upper West Side,Entire home/apt
4235620,Elegant furnished 1BR apartment,21979970,Louise & Thomas,Queens,Flushing,Entire home/apt
4235843,Charming Bedroom Bright and Cozy A2,20559017,Yohan,Manhattan,East Harlem,Private room
4235961,Central 2 Bedroom in Chelsea,16276317,Lee,Manhattan,Chelsea,Entire home/apt
4236107,nice apt in west village,14729523,Zherui,Manhattan,West Village,Private room
4236725,"Spacious, elegant home in Brooklyn",3650005,Rae,Brooklyn,Clinton Hill,Entire home/apt
4240861,Small Private Studio!,22005943,Tameisha,Brooklyn,Bushwick,Private room
4241028,Private Studio Apartment ,22006854,Kishorie,Queens,Jamaica,Entire home/apt
4241486,Floor Through East Village Lux Apt,22009089,Lorcan,Manhattan,East Village,Entire home/apt
4243533,Private Bedroom in Large Apartment,8732038,Lorna,Queens,Woodside,Private room
4244174,Quiet room in Greenpoint,21062282,Madison,Brooklyn,Greenpoint,Private room
4244242,Best Bedroom in Bedstuy/Bushwick. Ensuite bathroom,22023014,BrooklynSleeps,Brooklyn,Bedford-Stuyvesant,Private room
4244476,Sunny and Funky Greenpoint Room,782008,Lori,Brooklyn,Greenpoint,Private room
4244528,Williamsburg Beauty,4162754,Angel,Brooklyn,Williamsburg,Private room
4244576,Very clean/comfortable shared room,21977919,Nathaniel,Manhattan,Washington Heights,Shared room
4247883,Sunny & quiet 2BR in great location,22010885,Anja,Manhattan,West Village,Entire home/apt
4248788,W70s Lg. Studio with outdoor space,22047286,Chloe,Manhattan,Upper West Side,Entire home/apt
4249131,BEST LOCATION in MANHATTAN!,12534414,Gina,Manhattan,East Village,Entire home/apt
4249342,Perfect Private Room in Luxury Bldg w/Gym/Rooftop,2495483,Andy,Manhattan,Financial District,Private room
4250746,Newly-Renovated 2BR/1BTH Garden Apt,22057975,Kevin,Brooklyn,Bushwick,Entire home/apt
4252172,Williamsburg Penthouse w/ Balcony,13949526,Fran,Brooklyn,Williamsburg,Private room
4256091,Charming West Village Apartment ,1542713,Brandon,Manhattan,West Village,Entire home/apt
4257572,Charming Studio in the Heart of NYC,19644682,Janet,Manhattan,Upper West Side,Entire home/apt
4257889,Large Room@ColumbiaUniversity/15min toTime Square,22096807,Stephenie,Manhattan,Morningside Heights,Private room
4258443,Private bedroom in Bushwick,20408723,Andrea,Brooklyn,Bushwick,Private room
4258867,Charming Brownstone Apt Fort Greene,1663994,Hellen,Brooklyn,Fort Greene,Entire home/apt
4259427,Appartement en duplex de 3 chambres,21833312,Solange Et Michel,Brooklyn,Crown Heights,Entire home/apt
4260964,"Charming, private 1BR garden apt",16212001,Erin,Manhattan,Harlem,Entire home/apt
4261214,Cozy place in Uptown Manhattan,22022473,Gita,Manhattan,Harlem,Entire home/apt
4261951,Beautiful 1 Bedroom in Midtown West,8533891,Lev,Manhattan,Hell's Kitchen,Entire home/apt
4262120,Columbus Circle and Park Views,6914968,Lisa,Manhattan,Upper West Side,Entire home/apt
4262707,"Upscale, JFK/Beach, modern 1BR apt.",22124628,Aj,Queens,Howard Beach,Entire home/apt
4263488,Columbus Circle 2br,7651028,Jesse,Manhattan,Hell's Kitchen,Entire home/apt
4263624,LOVELY GARDEN APT FOR 2 TO 4,22131209,Gregory,Brooklyn,Crown Heights,Entire home/apt
4263802,Fort Greene - Parlor One Bed,11189753,Sj,Brooklyn,Fort Greene,Entire home/apt
4263880,Nice room available in modern Apt.,3609048,Ken,Brooklyn,Crown Heights,Private room
4264049,Location Little Marcela,3250450,Petya,Queens,Astoria,Private room
4264127,Location Lucy ( only female ),3250450,Petya,Queens,Astoria,Private room
4265471,Ladies Shared Dorm Room (Top Bunk),3294438,Torell,Brooklyn,Bedford-Stuyvesant,Shared room
4267133,Large private room in huge LES Apt,6793885,Nick,Manhattan,Lower East Side,Private room
4268286,Cozy brownstone bed & bath; pvt.ent,22158091,Marjorie,Manhattan,East Harlem,Private room
4270499,Cozy One Bedroom Apt - Astoria,22171095,George & Diana,Queens,Astoria,Entire home/apt
4270683,Very nice studio 15 mins to the heart of Manhattan,5835210,Daniela,Queens,Astoria,Entire home/apt
4271059,Huge 2.5 bdrm in North Brooklyn!,208565,Maria,Brooklyn,Greenpoint,Entire home/apt
4271119,Private bedroom in Hell's Kitchen,15638520,Joseph  &  Hector,Manhattan,Upper West Side,Private room
4271877,New Private Bathroom Master Bedroom,21091779,Caroline,Brooklyn,Bedford-Stuyvesant,Private room
4273931,UPPER EAST SIDE DOORMAN BUILDING,22188911,Alessio,Manhattan,Upper East Side,Entire home/apt
4274443,Wyndham 45 Midtown NYC,22131245,Roberta,Manhattan,Midtown,Private room
4274462,Spacious and cosy private room.,22189723,Diego,Queens,Ridgewood,Private room
4274589,Modern XL Tribeca apt with terrace ,16666294,Lp,Manhattan,Tribeca,Entire home/apt
4274595,Garden Oasis Apartment - 2 bedroom,22088164,Julia,Manhattan,East Harlem,Entire home/apt
4275729,Two room suite for rent in Bushwick,22198017,Ezra,Brooklyn,Bushwick,Entire home/apt
4276532,Harlem Getaway Jazz Mansion,9854191,Joyce,Manhattan,Harlem,Entire home/apt
4276618,"Great location, great value",1405217,James,Manhattan,Chelsea,Entire home/apt
4276762,5Bedroom Manhattan townhome triplex,2807798,Sean,Manhattan,Harlem,Entire home/apt
4277614,Private Room in a Spacious & Bright Apartment,14279331,James,Brooklyn,Gowanus,Private room
4277724,"Bright, Spacious Wburg APT w/ VIEW!",6894447,Andrew,Brooklyn,Williamsburg,Entire home/apt
4277980,The Jewel of Crown Heights- Franklin Ave {NEW},22209733,SooKi,Brooklyn,Crown Heights,Entire home/apt
4278084,Midtown NYC Studio Apartment 4E,17770287,Nina,Manhattan,Midtown,Entire home/apt
4278389,M1 Twin couch bed sleeps 1 guest,295128,Carol Gloria,Bronx,Clason Point,Shared room
4278568,The Lower East Side Experience,1143151,Mila,Manhattan,Lower East Side,Entire home/apt
4279260,Spacious Scandi-inspired apt in private house,22216726,Linda,Queens,Ridgewood,Entire home/apt
4279323,"Cozy/spacious 3bd, room for rent",21140491,Ariel,Brooklyn,Prospect-Lefferts Gardens,Private room
4279550,Pure Serenity 1BR in the Lower East Side,22218694,Lea,Manhattan,Lower East Side,Entire home/apt
4280053,Clean Room by Metro/Subway -15mns to Manhattan,20243795,Tony,Brooklyn,Bedford-Stuyvesant,Private room
4280118,"Lovely, light-filled Bushwick flat",1990602,Jessica,Brooklyn,Bushwick,Private room
4281241,Can't Beat this Central Location!,22227178,Daniel,Manhattan,Greenwich Village,Entire home/apt
4282178,A Superhost SALE! DELUXE Room!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,Private room
4282998,Spacious 1 BR & terrace on 19th floor viewing NYC,9471525,Chris,Manhattan,Kips Bay,Entire home/apt
4284031,BRIGHT BEAUTIFUL CHELSEA APT,4532548,Tess,Manhattan,Chelsea,Entire home/apt
4284158,Homey East Village Private Bedroom ,22240717,Steven,Manhattan,East Village,Private room
4285876,LES/Chinatown One Bedroom apt (all to yourself),22248783,Xiao,Manhattan,Lower East Side,Entire home/apt
4286196,Two bedroom in Prime East Village,6280254,Jc,Manhattan,East Village,Entire home/apt
4286662,1 Bedroom in Greenwich Village!,22253568,Brian,Manhattan,Greenwich Village,Entire home/apt
4287589,"LG GARDEN Apt ON Sunset Park,  on41ST near 6th Ave",15715046,Katie,Brooklyn,Sunset Park,Entire home/apt
4288276,"New Apt near Central Park, Broadway, Museums",3750547,Angela,Manhattan,Upper East Side,Entire home/apt
4288361,Cozy 1BD on historic Stuyvesant St.,1994261,Anna,Manhattan,East Village,Entire home/apt
4291200,"Comfy Rm, Hallway Bath, Forest Hills",19597910,Ruth,Queens,Forest Hills,Private room
4291654,Private room in Bushwick Loft,22280299,Brad,Brooklyn,Williamsburg,Private room
4293935,Beautiful  brownstone room,1141935,Ana,Brooklyn,Crown Heights,Private room
4294546,Bright Apt Williamsburg-Greenpoint,13402436,Manuela,Brooklyn,Greenpoint,Entire home/apt
4294640,"Bedroom, balcony and best of NY.",21499988,Joey,Brooklyn,Williamsburg,Private room
4294969,Welcome to my home,4473916,Ross,Manhattan,Greenwich Village,Entire home/apt
4295108,Large Sunny Master Private bedroom,19841476,Rasheeda,Manhattan,East Harlem,Private room
4295542,Private 1 Bdrm Suite in Historic Brownstone,19174715,Judith,Brooklyn,Brooklyn Heights,Private room
4295603,Beautiful Loft in flawless factory conversion,7503643,Vida,Brooklyn,Greenpoint,Entire home/apt
4295733,Comfortable Room w/access to full apartment,10981052,Talisa,Brooklyn,East Flatbush,Private room
